97 1518 70 594 1226 2 0 186187 0.1
98 1577 57 598 1313 2 0 206867 0.1
99 1544 52 598 1259 2 0 195063 0.1
100 1579 49 600 1312 2 0 207956 0.1
101 1555 62 602 1266 2 0 196518 0.1
102 1572 61 603 1303 2 0 205656 0.1
103 1569 58 606 1307 2 0 203696 0.1
104 1561 64 607 1290 2 0 200588 0.1
105 1600 62 610 1344 2 0 214075 0.1
106 1574 73 611 1305 2 0 205149 0.1
107 1554 69 611 1272 2 0 197732 0.1
108 1552 68 615 1263 2 0 196163 0.1
109 1578 65 615 1314 2 0 207657 0.1
110 1590 67 615 1337 2 0 212182 0.1
111 1559 68 618 1287 2 0 200339 0.1
112 1566 59 620 1285 2 0 202485 0.1
113 1548 58 622 1266 2 0 196707 0.1
114 1551 67 624 1271 2 0 198561 0.1
115 1570 61 627 1308 2 0 206558 0.1
116 1536 62 630 1252 2 0 191990 0.1
117 1511 64 631 1202 2 0 182288 0.1
118 1532 59 632 1241 2 0 190051 0.1
119 1549 69 635 1258 2 0 194420 0.1
120 1543 62 636 1253 2 0 192253 0.1
121 1560 64 641 1296 2 0 201990 0.1
122 1556 72 642 1274 2 0 198310 0.1
123 1574 65 642 1305 2 0 206022 0.1
124 1562 68 643 1281 2 0 200698 0.1
125 1552 71 644 1275 2 0 198232 0.1
126 1572 60 644 1302 2 0 205416 0.1
127 1550 64 647 1262 2 0 194801 0.1
128 1562 54 648 1285 2 0 199884 0.1
129 1571 55 648 1307 2 0 206068 0.1
130 1569 57 650 1299 2 0 204591 0.1
131 1564 65 653 1290 2 0 201836 0.1
132 1535 62 655 1247 2 0 191840 0.1
133 1557 66 655 1287 2 0 200920 0.1
134 1543 67 655 1261 2 0 194700 0.1
135 1570 62 657 1295 2 0 202950 0.1
136 1563 63 658 1294 2 0 202643 0.1
137 1541 66 660 1249 2 0 194442 0.1
138 1525 70 661 1221 2 0 187902 0.1
139 1550 65 663 1267 2 0 196711 0.1
140 1555 68 663 1277 2 0 198885 0.1
141 1531 68 663 1237 2 0 189476 0.1
142 1544 66 663 1256 2 0 193904 0.1
143 1526 61 665 1230 2 0 188148 0.1
144 1519 69 666 1209 2 0 184926 0.1
145 1533 67 667 1238 2 0 189848 0.1
146 1541 62 667 1253 2 0 194570 0.1
147 1562 67 668 1291 2 0 202306 0.1
148 1574 64 669 1315 2 0 207418 0.1
149 1547 67 672 1268 2 0 198575 0.1
150 1510 68 674 1197 2 0 181017 0.1
151 1541 72 675 1249 2 0 192104 0.1
152 1535 68 677 1241 2 0 190927 0.1
153 1518 61 677 1209 2 0 182683 0.1
154 1544 62 680 1259 2 0 194746 0.1
155 1558 64 681 1286 2 0 200457 0.1
156 1558 62 683 1293 2 0 200645 0.1
157 1574 61 684 1309 2 0 205388 0.1
158 1541 59 685 1255 2 0 192930 0.1
159 1551 63 685 1267 2 0 196708 0.1
160 1560 61 687 1280 2 0 200416 0.1
161 1528 68 688 1228 2 0 188905 0.1
162 1553 68 689 1269 2 0 198922 0.1
163 1536 72 692 1243 2 0 191642 0.1
164 1560 61 692 1286 2 0 201146 0.1
165 1555 59 695 1267 2 0 197938 0.1
166 1548 66 696 1261 2 0 195665 0.1
167 1550 66 698 1267 2 0 197334 0.1
168 1554 67 700 1280 2 0 200127 0.1
169 1564 67 700 1286 2 0 200999 0.1
170 1570 64 700 1294 2 0 202776 0.1
171 1596 67 700 1338 2 0 213951 0.1
172 1549 58 700 1262 2 0 197818 0.1
173 1539 68 702 1250 2 0 194215 0.1
174 1558 61 702 1277 2 0 198032 0.1
175 1555 61 705 1285 2 0 200244 0.1
176 1564 54 706 1291 2 0 202801 0.1
177 1533 59 707 1246 2 0 191300 0.1
178 1549 62 708 1267 2 0 197711 0.1
179 1557 68 710 1273 2 0 198186 0.1
180 1525 64 710 1225 2 0 186321 0.1
181 1576 59 713 1311 2 0 205821 0.1
182 1568 61 713 1300 2 0 203271 0.1
183 1583 65 715 1322 2 0 208275 0.1
184 1555 63 715 1283 2 0 198485 0.1
185 1540 73 716 1258 2 0 193383 0.1
186 1563 60 719 1295 2 0 202397 0.1
187 1567 60 722 1299 2 0 203269 0.1
188 1535 64 722 1248 2 0 192297 0.1
189 1543 62 725 1261 2 0 194015 0.1
190 1519 62 727 1224 2 0 186716 0.1
191 1555 68 729 1272 2 0 199282 0.1
192 1557 62 729 1282 2 0 200739 0.1
193 1556 65 730 1276 2 0 199910 0.1
194 1551 82 731 1270 2 0 198872 0.1
195 1534 76 736 1242 2 0 191759 0.1
196 1568 58 737 1286 2 0 201501 0.1
197 1554 57 737 1281 2 0 199465 0.1
198 1549 64 738 1279 2 0 198175 0.1
199 1549 67 738 1267 2 0 196210 0.1
200 1581 68 739 1320 2 0 208502 0.1
201 1564 66 739 1286 2 0 200982 0.1
202 1581 70 742 1311 2 0 207817 0.1
203 1567 75 743 1298 2 0 203892 0.1
204 1587 70 743 1322 2 0 210333 0.1
205 1536 63 745 1246 2 0 193876 0.1
206 1537 59 747 1252 2 0 193299 0.1
207 1569 58 747 1294 2 0 204296 0.1
208 1590 62 747 1331 2 0 211979 0.1
209 1590 60 748 1327 2 0 210797 0.1
210 1544 61 748 1255 2 0 193741 0.1
211 1547 61 749 1262 2 0 195364 0.1
212 1568 65 750 1305 2 0 204867 0.1
213 1569 74 752 1305 2 0 206035 0.1
214 1535 74 752 1250 2 0 192190 0.1
215 1528 75 754 1239 2 0 189651 0.1
216 1536 69 755 1246 2 0 191214 0.1
217 1538 62 758 1244 2 0 191868 0.1
218 1516 70 761 1214 2 0 186491 0.1
219 1545 74 764 1253 2 0 194283 0.1
220 1550 65 764 1261 2 0 196909 0.1
221 1575 59 766 1304 2 0 204276 0.1
222 1547 65 767 1266 2 0 196964 0.1
223 1573 56 767 1317 2 0 207464 0.1
224 1575 68 768 1308 2 0 205897 0.1
225 1552 66 770 1273 2 0 197815 0.1
226 1569 67 770 1305 2 0 204850 0.1
227 1567 67 771 1290 2 0 201925 0.1
228 1576 63 771 1310 2 0 208278 0.1
229 1573 61 771 1300 2 0 205587 0.1
230 1566 64 771 1299 2 0 203457 0.1
231 1573 59 771 1305 2 0 204970 0.1
232 1521 60 774 1217 2 0 186137 0.1
233 1539 69 775 1244 2 0 192360 0.1
234 1564 66 775 1292 2 0 203975 0.1
235 1543 71 776 1257 2 0 195863 0.1
236 1530 73 779 1236 2 0 188815 0.1
237 1540 64 781 1263 2 0 196378 0.1
238 1564 63 781 1287 2 0 200716 0.1
239 1556 63 783 1278 2 0 198491 0.1
240 1567 64 783 1300 2 0 202723 0.1
241 1535 69 784 1250 2 0 192569 0.1
242 1545 66 784 1266 2 0 196130 0.1
243 1559 62 785 1273 2 0 197558 0.1
244 1571 64 788 1309 2 0 205442 0.1
245 1547 65 789 1271 2 0 196777 0.1
246 1534 66 789 1249 2 0 190244 0.1
247 1550 57 789 1276 2 0 197071 0.1
248 1547 55 790 1264 2 0 195893 0.1
249 1532 63 793 1244 2 0 191967 0.1
250 1526 67 795 1231 2 0 187039 0.1
251 1542 69 797 1264 2 0 196852 0.1
252 1549 62 798 1266 2 0 196918 0.1
253 1547 57 798 1265 2 0 195298 0.1
254 1555 68 798 1274 2 0 196682 0.1
255 1536 65 799 1247 2 0 191086 0.1
256 1518 75 800 1220 2 0 185106 0.1
257 1541 64 800 1262 2 0 193654 0.1
258 1544 60 801 1255 2 0 195388 0.1
259 1547 62 802 1265 2 0 197767 0.1
260 1546 64 804 1266 2 0 195988 0.1
261 1536 71 806 1250 2 0 192940 0.1
262 1552 61 808 1267 2 0 196965 0.1
263 1559 59 808 1282 2 0 200765 0.1
264 1557 56 808 1273 2 0 197508 0.1
265 1548 52 809 1273 2 0 196951 0.1
266 1545 63 811 1253 2 0 193016 0.1
267 1562 53 811 1283 2 0 200055 0.1
268 1552 74 815 1268 2 0 197257 0.1
269 1571 60 816 1303 2 0 205880 0.1
270 1522 62 817 1232 2 0 187488 0.1
271 1516 61 818 1221 2 0 185459 0.1
272 1533 57 819 1251 2 0 192239 0.1
273 1571 64 819 1311 2 0 203723 0.1
274 1564 69 822 1294 2 0 200741 0.1
275 1540 57 823 1255 2 0 194520 0.1
276 1579 59 823 1309 2 0 206717 0.1
277 1580 56 824 1312 2 0 208008 0.1
278 1566 56 825 1294 2 0 203539 0.1
279 1534 63 828 1244 2 0 190576 0.1
280 1537 58 829 1248 2 0 191804 0.1
281 1558 62 830 1281 2 0 198855 0.1
282 1528 63 831 1237 2 0 188319 0.1
283 1554 70 834 1283 2 0 200855 0.1
284 1534 69 836 1247 2 0 190871 0.1
285 1563 70 837 1302 2 0 203051 0.1
286 1545 68 837 1260 2 0 195434 0.1
287 1551 67 837 1271 2 0 198026 0.1
288 1536 68 838 1247 2 0 192846 0.1
289 1540 69 838 1249 2 0 191398 0.1
290 1535 57 839 1245 2 0 189850 0.1
291 1525 62 839 1231 2 0 188381 0.1
292 1569 64 840 1304 2 0 204991 0.1
293 1538 69 841 1258 2 0 194724 0.1
294 1531 71 843 1236 2 0 189574 0.1
295 1559 69 846 1288 2 0 202036 0.1
296 1531 69 847 1241 2 0 190161 0.1
297 1549 65 848 1267 2 0 196897 0.1
298 1549 61 848 1270 2 0 196810 0.1
299 1558 60 848 1283 2 0 199811 0.1
300 1550 63 849 1263 2 0 195294 0.1
301 1540 59 851 1250 2 0 192233 0.1
302 1565 68 852 1298 2 0 202578 0.1
303 1574 61 853 1313 2 0 206222 0.1
304 1547 66 855 1260 2 0 194635 0.1
305 1549 63 858 1260 2 0 195049 0.1
306 1557 67 859 1273 2 0 198410 0.1
307 1569 64 860 1298 2 0 204791 0.1
308 1533 75 861 1239 2 0 191162 0.1
309 1524 68 861 1229 2 0 188279 0.1
310 1547 64 862 1255 2 0 193847 0.1
311 1553 68 865 1282 2 0 198696 0.1
312 1511 68 867 1211 2 0 183703 0.1
313 1523 68 869 1220 2 0 186202 0.1
314 1545 71 869 1264 2 0 195711 0.1
315 1519 73 870 1223 2 0 186054 0.1
316 1559 67 870 1284 2 0 200132 0.1
317 1540 68 871 1262 2 0 194665 0.1
318 1518 75 872 1219 2 0 184451 0.1
319 1523 66 872 1228 2 0 187616 0.1
320 1522 69 873 1226 2 0 185847 0.1
321 1550 75 875 1257 2 0 194359 0.1
322 1550 66 876 1262 2 0 196550 0.1
323 1570 68 877 1296 2 0 203194 0.1
324 1562 68 878 1280 2 0 199865 0.1
325 1563 65 879 1283 2 0 200379 0.1
326 1555 67 882 1280 2 0 200746 0.1
327 1566 68 883 1296 2 0 202775 0.1
328 1560 62 885 1285 2 0 200252 0.1
329 1564 61 886 1287 2 0 201412 0.1
330 1560 63 888 1284 2 0 200680 0.1
331 1561 60 888 1282 2 0 201945 0.1
332 1552 62 888 1268 2 0 197184 0.1
333 1544 61 890 1260 2 0 193405 0.1
334 1528 65 894 1233 2 0 189082 0.1
335 1559 68 895 1280 2 0 199988 0.1
336 1564 66 896 1290 2 0 201424 0.1
337 1535 66 896 1243 2 0 190529 0.1
338 1535 65 898 1252 2 0 191727 0.1
339 1569 64 899 1303 2 0 203258 0.1
340 1553 71 900 1277 2 0 198666 0.1
341 1571 62 900 1306 2 0 205089 0.1
342 1545 66 904 1258 2 0 193827 0.1
343 1564 65 905 1291 2 0 203064 0.1
344 1564 61 907 1296 2 0 202696 0.1
345 1560 64 907 1285 2 0 201469 0.1
346 1540 62 907 1248 2 0 192322 0.1
347 1507 67 907 1201 2 0 181778 0.1
348 1539 57 911 1251 2 0 194050 0.1
349 1500 60 912 1185 2 0 177551 0.1
350 1518 68 912 1219 2 0 185337 0.1
351 1566 71 912 1288 2 0 200786 0.1
352 1572 71 913 1303 2 0 205020 0.1
353 1555 65 913 1281 2 0 200108 0.1
354 1528 71 914 1231 2 0 188190 0.1
355 1540 66 917 1259 2 0 194960 0.1
356 1566 64 918 1292 2 0 201024 0.1
357 1565 63 919 1297 2 0 202151 0.1
358 1555 60 919 1284 2 0 199720 0.1
359 1566 69 922 1291 2 0 201248 0.1
360 1526 70 925 1232 2 0 189148 0.1
361 1516 68 926 1214 2 0 183403 0.1
362 1528 69 928 1228 2 0 186817 0.1
363 1530 71 928 1232 2 0 188485 0.1
364 1555 63 929 1283 2 0 200925 0.1
365 1527 69 931 1232 2 0 187850 0.1
366 1540 68 931 1251 2 0 191778 0.1
367 1545 62 931 1277 2 0 196495 0.1
368 1549 54 931 1271 2 0 197452 0.1
369 1570 59 931 1294 2 0 202603 0.1
370 1554 64 932 1276 2 0 198570 0.1
371 1541 63 933 1250 2 0 195016 0.1
372 1561 59 936 1284 2 0 200964 0.1
373 1567 70 938 1292 2 0 203457 0.1
374 1549 69 939 1262 2 0 195054 0.1
375 1548 66 941 1264 2 0 195576 0.1
376 1554 67 941 1267 2 0 195988 0.1
377 1537 63 941 1250 2 0 194091 0.1
378 1558 64 942 1278 2 0 199643 0.1
379 1577 58 945 1317 2 0 207760 0.1
380 1564 67 946 1296 2 0 204195 0.1
381 1547 66 948 1258 2 0 193878 0.1
382 1567 63 948 1301 2 0 203165 0.1
383 1548 60 950 1264 2 0 195156 0.1
384 1530 65 950 1237 2 0 191397 0.1
385 1540 60 950 1249 2 0 192950 0.1
386 1576 54 951 1312 2 0 207756 0.1
387 1587 58 951 1320 2 0 210200 0.1
388 1559 68 951 1282 2 0 198605 0.1
389 1580 63 952 1314 2 0 209386 0.1
390 1609 50 953 1360 2 0 220183 0.1
391 1602 57 953 1348 2 0 216673 0.1
392 1586 70 953 1318 2 0 210652 0.1
393 1564 65 955 1294 2 0 205128 0.1
394 1575 59 956 1307 2 0 207608 0.1
395 1535 71 960 1237 2 0 189756 0.1
396 1535 72 962 1252 2 0 193273 0.1
397 1540 65 963 1245 2 0 192234 0.1
398 1513 68 964 1205 2 0 183837 0.1
399 1523 64 965 1223 2 0 186682 0.1
400 1552 69 966 1267 2 0 197244 0.1
401 1550 66 967 1271 2 0 198644 0.1
402 1571 61 968 1301 2 0 205504 0.1
403 1558 72 971 1285 2 0 200021 0.1
404 1559 71 972 1278 2 0 200088 0.1
405 1526 65 974 1227 2 0 188220 0.1
406 1562 67 974 1286 2 0 201188 0.1
407 1551 73 974 1273 2 0 197180 0.1
408 1554 70 975 1277 2 0 199105 0.1
409 1546 74 975 1256 2 0 194419 0.1
410 1526 62 975 1225 2 0 187731 0.1
411 1546 65 976 1248 2 0 193273 0.1
412 1536 69 977 1239 2 0 190514 0.1
413 1555 64 979 1279 2 0 197691 0.1
414 1539 64 979 1257 2 0 194153 0.1
415 1531 62 980 1235 2 0 190134 0.1
416 1523 68 981 1215 2 0 186759 0.1
417 1551 67 981 1271 2 0 198549 0.1
418 1570 63 981 1300 2 0 206065 0.1
419 1545 68 982 1259 2 0 195220 0.1
420 1529 68 982 1236 2 0 189762 0.1
421 1507 64 983 1192 2 0 180148 0.1
422 1520 68 983 1219 2 0 185543 0.1
423 1509 64 983 1198 2 0 181074 0.1
424 1521 63 985 1222 2 0 185375 0.1
425 1496 67 989 1184 2 0 177122 0.1
426 1524 62 989 1221 2 0 187206 0.1
427 1532 67 989 1236 2 0 189484 0.1
428 1543 78 991 1255 2 0 194123 0.1
429 1527 71 991 1228 2 0 186324 0.1
430 1533 75 993 1243 2 0 188729 0.1
431 1553 65 994 1265 2 0 195701 0.1
432 1565 75 995 1299 2 0 204401 0.1
433 1609 63 995 1367 2 0 219681 0.1
434 1577 60 997 1315 2 0 207700 0.1
435 1577 66 997 1318 2 0 207679 0.1
436 1557 69 998 1284 2 0 199814 0.1
437 1534 72 998 1248 2 0 191287 0.1
438 1555 71 998 1276 2 0 198309 0.1
439 1543 68 998 1253 2 0 193049 0.1
440 1552 58 1000 1278 2 0 198809 0.1
441 1523 66 1000 1230 2 0 186837 0.1
442 1537 68 1000 1244 2 0 191669 0.1
443 1545 66 1000 1257 2 0 194002 0.1
444 1517 64 1002 1208 2 0 182927 0.1
445 1541 68 1003 1246 2 0 192186 0.1
446 1540 63 1006 1250 2 0 190983 0.1
447 1532 67 1008 1242 2 0 190322 0.1
448 1545 60 1009 1261 2 0 194465 0.1
449 1529 63 1009 1234 2 0 188797 0.1
450 1515 62 1011 1209 2 0 183382 0.1
451 1539 57 1014 1246 2 0 191801 0.1
452 1515 56 1014 1214 2 0 184751 0.1
453 1517 63 1016 1213 2 0 183897 0.1
454 1534 75 1017 1247 2 0 190839 0.1
455 1546 67 1019 1260 2 0 194637 0.1
456 1553 65 1020 1264 2 0 196835 0.1
457 1544 58 1021 1262 2 0 195392 0.1
458 1542 60 1022 1255 2 0 195909 0.1
459 1568 68 1023 1298 2 0 203123 0.1
460 1569 68 1024 1297 2 0 204279 0.1
461 1534 66 1026 1243 2 0 190340 0.1
462 1541 71 1026 1256 2 0 193999 0.1
463 1579 69 1028 1304 2 0 205953 0.1
464 1541 68 1029 1249 2 0 192341 0.1
465 1547 67 1030 1260 2 0 195451 0.1
466 1551 65 1030 1272 2 0 197679 0.1
467 1564 57 1032 1294 2 0 202483 0.1
468 1565 61 1032 1293 2 0 203727 0.1
469 1575 63 1034 1311 2 0 207064 0.1
470 1560 56 1034 1282 2 0 201578 0.1
471 1558 59 1034 1277 2 0 198963 0.1
472 1541 62 1035 1242 2 0 190790 0.1
473 1569 56 1035 1290 2 0 201105 0.1
474 1564 56 1036 1293 2 0 202797 0.1
475 1557 67 1038 1277 2 0 199592 0.1
476 1571 58 1038 1312 2 0 206622 0.1
477 1551 62 1040 1271 2 0 197587 0.1
478 1559 64 1040 1281 2 0 198088 0.1
479 1562 63 1041 1289 2 0 202059 0.1
480 1538 70 1044 1247 2 0 193560 0.1
481 1544 75 1045 1250 2 0 193832 0.1
482 1563 65 1045 1282 2 0 200736 0.1
483 1522 68 1048 1226 2 0 188220 0.1
484 1525 64 1048 1223 2 0 187366 0.1
485 1535 73 1049 1243 2 0 191214 0.1
486 1496 73 1050 1183 2 0 176851 0.1
487 1526 74 1051 1237 2 0 187751 0.1
488 1578 75 1051 1321 2 0 207026 0.1
489 1539 72 1052 1256 2 0 193628 0.1
490 1557 63 1053 1285 2 0 200398 0.1
491 1550 67 1056 1274 2 0 197659 0.1
492 1543 66 1057 1249 2 0 192163 0.1
493 1524 73 1058 1235 2 0 189433 0.1
494 1507 69 1059 1206 2 0 182175 0.1
495 1520 62 1059 1232 2 0 187569 0.1
496 1574 64 1059 1307 2 0 205125 0.1
497 1574 61 1061 1298 2 0 204182 0.1
498 1562 65 1063 1281 2 0 198973 0.1
499 1545 60 1063 1261 2 0 195620 0.1
500 1533 57 1063 1242 2 0 189700 0.1
501 1558 59 1063 1279 2 0 198026 0.1
502 1561 59 1065 1288 2 0 201892 0.1
503 1546 57 1067 1259 2 0 194478 0.1
504 1528 66 1068 1231 2 0 187973 0.1
505 1562 61 1072 1286 2 0 201447 0.1
506 1569 58 1073 1304 2 0 205809 0.1
507 1566 61 1074 1297 2 0 203539 0.1
508 1540 70 1075 1256 2 0 192569 0.1
509 1522 63 1075 1225 2 0 187075 0.1
510 1518 70 1075 1211 2 0 185204 0.1
511 1533 64 1076 1243 2 0 191321 0.1
512 1569 69 1077 1304 2 0 205954 0.1
513 1566 68 1077 1300 2 0 204674 0.1
514 1566 64 1078 1291 2 0 202400 0.1
515 1559 70 1079 1268 2 0 199137 0.1
516 1538 66 1081 1256 2 0 193916 0.1
517 1558 64 1082 1282 2 0 200389 0.1
518 1530 72 1082 1233 2 0 189597 0.1
519 1544 66 1083 1258 2 0 194443 0.1
520 1556 62 1083 1280 2 0 198802 0.1
521 1545 64 1084 1263 2 0 196001 0.1
522 1504 64 1084 1197 2 0 179691 0.1
523 1533 70 1086 1248 2 0 190724 0.1
524 1548 63 1086 1270 2 0 196578 0.1
525 1551 52 1086 1277 2 0 199952 0.1
526 1560 60 1089 1283 2 0 200692 0.1
527 1550 59 1089 1265 2 0 196997 0.1
528 1570 67 1094 1298 2 0 204316 0.1
529 1547 67 1094 1258 2 0 194779 0.1
530 1554 74 1095 1276 2 0 199044 0.1
531 1510 73 1095 1201 2 0 182593 0.1
532 1522 74 1095 1217 2 0 186447 0.1
533 1563 70 1096 1290 2 0 202375 0.1
534 1591 59 1097 1344 2 0 213676 0.1
535 1575 58 1097 1317 2 0 206807 0.1
536 1547 62 1097 1260 2 0 194359 0.1
537 1523 67 1100 1227 2 0 188180 0.1
538 1535 69 1103 1247 2 0 192298 0.1
539 1515 66 1104 1209 2 0 183723 0.1
540 1526 68 1104 1230 2 0 188764 0.1
541 1542 71 1104 1258 2 0 194062 0.1
542 1535 71 1107 1243 2 0 191865 0.1
543 1572 60 1109 1297 2 0 203458 0.1
544 1547 62 1110 1258 2 0 192361 0.1
545 1534 66 1110 1236 2 0 189913 0.1
546 1539 69 1110 1249 2 0 191571 0.1
547 1547 58 1110 1266 2 0 196797 0.1
548 1571 64 1112 1308 2 0 206811 0.1
549 1565 63 1112 1291 2 0 202824 0.1
550 1543 61 1114 1257 2 0 195309 0.1
551 1545 64 1117 1265 2 0 195097 0.1
552 1538 60 1118 1246 2 0 192087 0.1
553 1539 61 1119 1255 2 0 193989 0.1
554 1522 60 1120 1232 2 0 187481 0.1
555 1515 69 1121 1220 2 0 183889 0.1
556 1546 68 1121 1262 2 0 194630 0.1
557 1530 64 1122 1244 2 0 190463 0.1
558 1498 69 1125 1195 2 0 178786 0.1
559 1545 63 1128 1261 2 0 194375 0.1
560 1581 57 1129 1320 2 0 208568 0.1
561 1569 58 1131 1302 2 0 204734 0.1
562 1576 69 1131 1317 2 0 208709 0.1
563 1574 62 1131 1309 2 0 206287 0.1
564 1555 61 1132 1279 2 0 197409 0.1
565 1526 62 1133 1232 2 0 187726 0.1
566 1573 61 1133 1310 2 0 206167 0.1
567 1547 60 1134 1258 2 0 194055 0.1
568 1535 65 1135 1241 2 0 190257 0.1
569 1545 61 1135 1262 2 0 195464 0.1
570 1549 62 1135 1262 2 0 195961 0.1
571 1556 60 1135 1282 2 0 200532 0.1
572 1570 58 1135 1303 2 0 204501 0.1
573 1565 62 1135 1296 2 0 201078 0.1
574 1526 63 1138 1235 2 0 189083 0.1
575 1522 66 1138 1233 2 0 189044 0.1
576 1546 58 1139 1264 2 0 194108 0.1
577 1549 61 1140 1274 2 0 196381 0.1
578 1571 66 1143 1310 2 0 205695 0.1
579 1593 64 1146 1344 2 0 214078 0.1
580 1552 57 1147 1271 2 0 198750 0.1
581 1534 68 1152 1235 2 0 189361 0.1
582 1497 68 1153 1182 2 0 176804 0.1
583 1532 70 1154 1241 2 0 190595 0.1
584 1578 68 1154 1304 2 0 205263 0.1
585 1548 65 1155 1265 2 0 196626 0.1
586 1535 69 1156 1245 2 0 191546 0.1
587 1492 68 1158 1179 2 0 176218 0.1
588 1511 77 1158 1201 2 0 182540 0.1
589 1557 58 1159 1276 2 0 199816 0.1
590 1552 65 1159 1270 2 0 197969 0.1
591 1581 76 1161 1321 2 0 207795 0.1
592 1590 79 1163 1339 2 0 212341 0.1
593 1565 71 1164 1295 2 0 203226 0.1
594 1511 66 1164 1217 2 0 183842 0.1
595 1526 69 1166 1231 2 0 189186 0.1
596 1549 62 1166 1272 2 0 197323 0.1
597 1557 69 1167 1288 2 0 201168 0.1
598 1550 72 1167 1273 2 0 196159 0.1
599 1558 68 1167 1292 2 0 202034 0.1
600 1563 65 1168 1291 2 0 201490 0.1
601 1550 65 1169 1271 2 0 195804 0.1
