generation,Npop,diversity,encountered,core_pop,core_size
2955,1165,142,13305,731,4
2956,1188,135,13307,761,4
2957,1174,128,13310,747,4
2958,1126,130,13310,705,4
2959,1094,126,13311,671,4
2960,1109,134,13312,689,5
2961,1182,126,13312,740,4
2962,1182,129,13312,760,4
2963,1185,129,13313,763,4
2964,1168,128,13318,762,4
2965,1178,125,13319,758,4
2966,1164,127,13321,737,4
2967,1113,130,13323,714,7
2968,1153,128,13326,725,4
2969,1127,130,13329,715,4
2970,1191,132,13330,777,4
2971,1132,133,13332,705,4
2972,1110,124,13336,709,5
2973,1152,123,13337,738,4
2974,1186,132,13338,778,4
2975,1160,130,13339,751,4
2976,1149,125,13340,712,4
2977,1124,121,13340,700,4
2978,1145,125,13342,722,4
2979,1156,130,13343,736,4
2980,1133,134,13344,708,4
2981,1210,122,13345,808,4
2982,1111,125,13347,688,4
2983,1133,125,13349,721,4
2984,1150,126,13350,735,5
2985,1154,124,13351,738,4
2986,1179,125,13354,757,4
2987,1189,116,13358,759,4
2988,1188,115,13360,772,4
2989,1210,120,13361,815,5
2990,1119,123,13364,703,5
2991,1167,123,13366,760,4
2992,1071,118,13367,670,5
2993,1103,127,13371,679,4
2994,1162,130,13373,734,4
2995,1205,120,13374,758,4
2996,1155,121,13374,718,4
2997,1173,120,13374,759,5
2998,1197,120,13376,781,4
2999,1212,125,13378,806,4
3000,1232,122,13378,818,4
3001,1201,120,13378,769,4
3002,1195,121,13378,759,4
3003,1131,126,13379,722,5
3004,1170,126,13381,761,4
3005,1157,123,13383,755,5
3006,1153,130,13384,736,4
3007,1139,129,13386,714,4
3008,1154,129,13388,735,4
3009,1160,123,13388,732,4
3010,1112,118,13391,701,5
3011,1174,126,13395,768,4
3012,1159,129,13397,747,4
3013,1171,133,13399,751,4
3014,1190,132,13399,773,4
3015,1176,124,13401,751,4
3016,1158,126,13401,747,4
3017,1155,134,13404,756,5
3018,1169,136,13406,757,5
3019,1201,130,13408,775,4
3020,1181,127,13409,760,4
3021,1213,132,13409,819,5
3022,1178,127,13412,760,5
3023,1212,132,13414,779,4
3024,1155,125,13416,752,5
3025,1156,125,13418,722,4
3026,1137,126,13420,706,4
3027,1133,140,13421,696,4
3028,1146,138,13422,731,5
3029,1178,132,13424,758,4
3030,1196,128,13432,786,5
3031,1143,129,13433,705,4
3032,1195,126,13434,766,4
3033,1181,131,13438,740,4
3034,1172,127,13438,749,4
3035,1150,130,13439,751,5
3036,1165,128,13441,740,4
3037,1194,131,13445,762,4
3038,1169,127,13445,759,5
3039,1181,132,13446,762,4
3040,1196,126,13448,785,4
3041,1156,122,13448,730,4
3042,1208,113,13451,802,4
3043,1176,125,13451,773,5
3044,1200,133,13456,774,4
3045,1193,128,13460,776,4
3046,1240,117,13461,839,4
3047,1189,128,13465,787,4
3048,1195,131,13466,795,4
3049,1180,150,13468,754,4
3050,1133,138,13469,701,4
3051,1151,128,13472,734,4
3052,1139,127,13472,738,4
3053,1113,126,13474,703,5
3054,1143,126,13474,726,4
3055,1141,128,13476,731,4
3056,1168,134,13479,762,4
3057,1182,131,13479,757,4
3058,1153,120,13480,736,4
3059,1198,124,13481,770,4
3060,1177,130,13483,752,4
3061,1194,136,13485,772,4
3062,1133,134,13486,717,4
3063,1211,132,13488,793,5
3064,1162,136,13493,741,4
3065,1181,135,13494,756,4
3066,1148,135,13494,747,6
3067,1165,140,13494,739,4
3068,1137,133,13495,734,5
3069,1158,126,13501,732,4
3070,1208,127,13503,790,4
3071,1146,133,13504,720,4
3072,1188,130,13506,773,4
3073,1187,125,13509,763,4
3074,1177,132,13509,741,4
3075,1176,124,13512,778,5
3076,1144,130,13512,713,4
3077,1127,127,13514,689,4
3078,1131,123,13515,695,4
3079,1112,122,13518,692,4
3080,1103,119,13518,676,5
3081,1111,118,13519,719,7
3082,1142,121,13521,739,6
3083,1152,122,13522,730,4
3084,1157,121,13522,721,4
3085,1190,128,13524,758,4
3086,1137,135,13528,716,5
3087,1189,125,13529,769,4
3088,1157,121,13529,734,4
3089,1181,128,13531,757,4
3090,1124,124,13532,690,4
3091,1093,127,13534,687,5
3092,1114,121,13534,700,5
3093,1034,127,13535,620,5
3094,1142,142,13536,716,4
3095,1168,136,13536,734,4
3096,1157,137,13537,735,5
3097,1163,140,13539,749,5
3098,1198,118,13541,772,4
3099,1129,119,13543,715,4
3100,1164,117,13547,752,4
3101,1145,124,13547,736,4
3102,1137,120,13550,740,5
3103,1138,123,13550,726,4
3104,1130,126,13552,726,5
3105,1180,118,13553,779,4
3106,1177,125,13553,779,4
3107,1191,126,13553,778,4
3108,1213,127,13554,803,4
3109,1163,115,13554,757,4
3110,1139,126,13556,713,4
3111,1164,135,13556,737,5
3112,1179,128,13557,744,4
3113,1191,124,13557,786,6
3114,1170,130,13557,759,4
3115,1175,127,13560,762,4
3116,1150,133,13560,722,4
3117,1156,125,13561,725,4
3118,1176,128,13566,762,5
3119,1174,130,13567,767,5
3120,1206,116,13568,788,4
3121,1188,122,13573,763,4
3122,1162,131,13575,746,4
3123,1124,138,13576,694,4
3124,1105,130,13579,678,5
3125,1143,123,13580,742,5
3126,1201,132,13581,783,4
3127,1113,130,13581,704,5
3128,1155,128,13581,738,4
3129,1144,119,13583,730,5
3130,1141,122,13586,712,4
3131,1162,125,13586,737,4
3132,1151,115,13586,734,4
3133,1133,132,13587,736,5
3134,1167,139,13587,740,4
3135,1122,130,13588,698,4
3136,1140,125,13588,719,5
3137,1150,134,13592,734,4
3138,1114,126,13593,729,6
3139,1127,122,13594,728,5
3140,1171,132,13598,767,4
3141,1086,130,13599,688,5
3142,1176,125,13600,767,4
3143,1162,127,13601,745,5
3144,1101,131,13601,656,4
3145,1086,126,13602,659,5
3146,1154,138,13603,731,4
3147,1176,129,13603,775,4
3148,1113,128,13603,685,4
3149,1084,129,13603,657,4
3150,1132,126,13605,739,5
3151,1184,122,13605,767,4
3152,1148,128,13607,726,4
3153,1124,124,13611,701,5
3154,1167,122,13611,735,4
3155,1154,125,13613,746,5
3156,1185,128,13614,769,4
3157,1169,128,13617,744,4
3158,1164,131,13617,760,5
3159,1150,129,13620,736,5
3160,1154,121,13620,732,4
3161,1144,129,13624,711,4
3162,1154,130,13624,729,4
3163,1162,127,13625,767,4
3164,1215,114,13627,796,4
3165,1193,124,13630,771,4
3166,1161,116,13630,753,5
3167,1148,127,13632,722,4
3168,1146,129,13634,734,4
3169,1146,117,13635,764,5
3170,1165,128,13635,756,4
3171,1199,120,13635,779,4
3172,1206,137,13635,774,4
3173,1165,136,13636,745,4
3174,1184,120,13637,766,4
3175,1161,122,13638,765,5
3176,1186,119,13638,773,4
3177,1165,118,13640,752,4
3178,1206,118,13643,806,5
3179,1166,122,13644,743,4
3180,1172,131,13644,779,5
3181,1134,133,13646,698,4
3182,1181,130,13648,748,4
3183,1168,120,13649,758,4
3184,1136,119,13649,715,4
3185,1156,128,13650,728,4
3186,1126,134,13650,692,4
3187,1114,132,13654,721,7
3188,1162,132,13655,723,4
3189,1189,130,13657,796,4
3190,1181,131,13658,770,4
3191,1144,134,13658,717,4
3192,1160,139,13660,725,4
3193,1150,120,13661,730,4
3194,1159,123,13663,730,4
3195,1165,125,13664,793,6
3196,1152,130,13667,725,4
3197,1159,126,13671,731,4
3198,1099,124,13671,694,5
3199,1101,123,13671,705,6
3200,1160,131,13673,740,4
3201,1177,134,13674,747,4
3202,1151,124,13677,726,4
3203,1141,132,13680,721,4
3204,1137,136,13681,713,5
3205,1138,127,13683,745,6
3206,1167,127,13683,746,4
3207,1100,134,13686,705,6
3208,1142,129,13688,759,7
3209,1207,129,13690,799,5
3210,1192,127,13691,761,4
3211,1168,118,13692,771,5
3212,1173,120,13693,755,4
3213,1160,132,13695,763,5
3214,1098,128,13695,756,8
3215,1153,131,13698,753,5
3216,1167,121,13698,791,6
3217,1180,120,13700,759,4
3218,1228,125,13702,808,4
3219,1181,133,13702,759,4
3220,1206,125,13704,785,4
3221,1223,131,13710,808,4
3222,1175,124,13714,748,4
3223,1167,133,13716,732,4
3224,1194,131,13720,778,4
3225,1160,128,13721,743,4
3226,1173,121,13722,752,4
3227,1163,120,13723,735,4
3228,1161,121,13724,745,4
3229,1196,121,13725,772,4
3230,1144,132,13727,720,4
3231,1145,128,13728,723,4
3232,1195,125,13730,766,4
3233,1117,141,13732,703,5
3234,1106,140,13734,711,6
3235,1100,139,13734,690,5
3236,1099,132,13734,693,5
3237,1133,117,13735,720,5
3238,1181,131,13737,772,5
3239,1177,129,13738,762,4
3240,1139,129,13738,744,6
3241,1164,130,13739,743,4
3242,1221,125,13740,823,4
3243,1186,133,13742,769,4
3244,1137,135,13742,715,4
3245,1124,132,13742,704,4
3246,1153,137,13744,751,4
3247,1127,132,13744,718,4
3248,1196,133,13745,786,4
3249,1207,126,13747,795,4
3250,1195,133,13749,775,4
3251,1129,126,13751,714,4
3252,1100,132,13754,712,7
3253,1100,130,13754,684,5
3254,1127,129,13756,729,5
3255,1158,132,13757,746,4
3256,1159,135,13758,753,4
3257,1180,125,13758,792,5
3258,1185,126,13759,770,4
3259,1193,123,13761,778,4
3260,1127,131,13762,720,5
3261,1166,130,13763,756,4
3262,1174,125,13765,755,4
3263,1191,128,13767,767,4
3264,1144,131,13768,732,4
3265,1145,118,13769,735,5
3266,1152,126,13769,749,5
3267,1154,120,13770,757,5
3268,1153,133,13771,722,4
3269,1145,129,13772,724,4
3270,1095,131,13773,672,4
3271,1163,136,13773,730,4
3272,1139,124,13777,727,4
3273,1141,133,13778,756,5
3274,1130,121,13780,743,5
3275,1132,121,13783,714,4
3276,1129,137,13784,713,6
3277,1149,130,13784,726,4
3278,1090,137,13786,683,6
3279,1103,142,13790,696,6
3280,1118,139,13792,708,5
3281,1197,131,13793,795,5
3282,1216,125,13794,794,4
3283,1179,135,13796,759,4
3284,1172,137,13798,775,5
3285,1173,126,13798,790,5
3286,1169,134,13800,730,4
3287,1092,125,13801,672,4
3288,1150,135,13801,730,5
3289,1195,128,13802,801,5
3290,1170,127,13803,747,4
3291,1144,125,13805,733,5
3292,1150,127,13808,706,4
3293,1129,130,13808,711,5
3294,1137,135,13811,729,5
3295,1192,125,13812,779,5
3296,1113,135,13814,684,4
3297,1165,132,13815,756,4
3298,1106,131,13817,682,4
3299,1154,131,13818,728,4
3300,1161,140,13818,732,4
3301,1127,145,13821,712,5
3302,1119,146,13822,704,5
3303,1125,140,13823,693,4
3304,1174,146,13824,754,4
3305,1131,133,13825,717,5
3306,1164,123,13825,735,4
3307,1175,135,13826,775,5
3308,1191,128,13829,775,5
3309,1110,126,13830,699,5
3310,1096,127,13832,672,5
3311,1149,129,13835,728,4
3312,1161,126,13836,755,5
3313,1175,132,13837,768,4
3314,1117,130,13838,724,5
3315,1129,121,13839,702,4
3316,1160,130,13840,718,4
3317,1172,115,13840,758,5
3318,1214,122,13841,800,4
3319,1090,124,13844,685,5
3320,1168,124,13847,763,4
3321,1140,125,13849,751,5
3322,1114,133,13851,705,5
3323,1133,135,13852,706,4
3324,1185,134,13855,762,4
3325,1127,132,13857,704,4
3326,1179,133,13857,758,4
3327,1113,131,13858,680,4
3328,1143,125,13859,705,4
3329,1117,124,13862,706,5
3330,1167,118,13863,752,4
3331,1101,117,13868,720,6
3332,1157,126,13871,754,5
3333,1171,115,13871,754,4
3334,1176,123,13872,751,4
3335,1194,126,13872,772,4
3336,1165,129,13874,740,4
3337,1151,129,13875,745,6
3338,1115,133,13876,684,4
3339,1159,132,13878,729,4
3340,1178,132,13879,766,4
3341,1195,131,13881,771,4
3342,1161,127,13881,744,4
3343,1169,127,13882,743,4
3344,1165,128,13884,758,5
3345,1144,130,13884,749,6
3346,1159,123,13884,758,5
3347,1122,123,13884,710,5
3348,1166,125,13884,759,5
3349,1169,123,13884,769,5
3350,1214,124,13887,800,4
3351,1191,119,13887,773,4
3352,1129,130,13888,718,5
3353,1183,131,13889,762,4
3354,1187,134,13891,779,5
3355,1167,119,13892,771,5
3356,1189,117,13893,776,4
3357,1142,130,13893,746,5
3358,1153,130,13895,721,4
3359,1135,133,13898,721,5
3360,1126,130,13901,704,4
3361,1174,127,13902,751,4
3362,1134,125,13903,713,4
3363,1169,131,13904,776,6
3364,1180,130,13904,749,4
3365,1181,124,13906,760,4
3366,1219,124,13906,825,5
3367,1223,126,13907,806,4
3368,1177,125,13909,766,4
3369,1155,135,13912,746,4
3370,1125,128,13914,711,4
3371,1124,128,13914,711,5
3372,1135,132,13915,721,4
3373,1154,122,13917,739,4
3374,1113,127,13918,708,5
3375,1165,131,13918,752,4
3376,1078,126,13920,685,4
3377,1174,137,13921,774,5
3378,1133,125,13922,726,4
3379,1092,119,13922,705,5
3380,1131,130,13923,745,6
3381,1184,120,13924,767,4
3382,1223,122,13924,811,4
3383,1179,129,13928,763,4
3384,1202,125,13929,783,4
3385,1180,115,13929,756,4
3386,1200,113,13929,778,4
3387,1176,127,13929,740,4
3388,1217,127,13929,786,4
3389,1140,128,13930,730,5
3390,1117,128,13931,706,5
3391,1208,126,13933,799,4
3392,1182,127,13935,796,6
3393,1156,126,13936,774,6
3394,1153,133,13937,738,5
3395,1191,128,13937,757,4
3396,1149,131,13939,726,4
3397,1173,127,13941,741,4
3398,1178,132,13942,764,5
3399,1178,125,13943,765,4
3400,1173,123,13944,751,4
3401,1171,117,13944,741,4
3402,1140,124,13944,724,4
3403,1110,123,13944,697,4
3404,1193,129,13945,794,5
3405,1110,124,13946,685,4
3406,1092,133,13946,685,5
3407,1161,123,13946,765,5
3408,1202,115,13948,803,4
3409,1189,123,13950,782,4
3410,1147,138,13951,710,4
3411,1181,134,13951,758,5
3412,1136,132,13952,705,4
3413,1135,128,13952,712,4
3414,1129,130,13954,688,4
3415,1151,137,13956,710,4
3416,1180,128,13956,747,4
3417,1144,138,13957,725,5
3418,1174,134,13958,761,4
3419,1214,142,13959,789,4
3420,1204,130,13960,790,4
3421,1227,135,13961,814,4
3422,1169,130,13962,755,4
3423,1156,128,13962,757,6
3424,1174,133,13962,747,4
3425,1166,138,13962,750,4
3426,1136,130,13965,706,4
3427,1134,122,13967,720,4
3428,1128,127,13968,703,4
3429,1183,123,13969,769,4
3430,1138,123,13969,707,4
3431,1123,130,13969,699,5
3432,1089,132,13969,682,5
3433,1042,134,13974,625,5
3434,1152,137,13975,725,4
3435,1127,129,13976,693,4
3436,1133,120,13976,700,4
3437,1174,123,13979,740,5
3438,1168,124,13979,725,4
3439,1130,142,13981,703,4
3440,1158,131,13982,739,4
3441,1140,127,13984,729,4
3442,1116,130,13985,699,4
3443,1122,130,13986,700,4
3444,1119,127,13987,710,4
3445,1140,139,13989,738,5
3446,1178,132,13991,759,4
3447,1137,135,13992,750,6
3448,1180,129,13993,750,4
3449,1136,129,13996,716,4
3450,1215,134,13997,805,4
3451,1161,128,14000,734,5
3452,1164,131,14000,736,4
3453,1212,135,14002,783,4
3454,1193,129,14004,775,4
3455,1242,131,14007,842,4
3456,1216,118,14010,816,4
3457,1151,124,14010,740,4
3458,1139,131,14015,707,4
3459,1184,134,14017,767,4
3460,1188,129,14018,779,4
3461,1163,131,14019,744,4
3462,1116,133,14021,693,5
3463,1148,126,14021,741,4
3464,1177,114,14022,761,4
3465,1172,129,14024,764,5
3466,1147,138,14026,719,4
3467,1180,126,14026,763,5
3468,1162,130,14031,720,4
3469,1135,128,14032,705,4
3470,1185,132,14035,754,4
3471,1147,121,14036,718,4
3472,1144,126,14036,746,6
3473,1136,133,14038,721,4
3474,1165,121,14039,758,4
3475,1165,130,14042,748,4
3476,1179,124,14043,785,5
3477,1177,121,14043,772,4
3478,1191,117,14043,758,4
3479,1117,129,14043,689,5
3480,1121,126,14044,710,5
3481,1197,129,14047,764,4
3482,1148,131,14047,725,4
3483,1137,127,14048,703,4
3484,1110,120,14048,708,5
3485,1196,124,14049,755,4
3486,1126,131,14051,690,4
3487,1139,131,14052,713,4
3488,1087,133,14052,668,4
3489,1111,132,14053,674,4
3490,1122,131,14054,695,4
3491,1127,121,14054,699,4
3492,1120,123,14054,729,5
3493,1135,122,14055,758,5
3494,1166,128,14057,756,4
3495,1158,120,14058,745,4
3496,1168,127,14058,751,5
3497,1147,129,14060,707,4
3498,1187,135,14062,758,5
3499,1155,136,14064,714,4
3500,1135,131,14066,729,5
3501,1208,132,14066,793,5
3502,1228,126,14067,813,5
3503,1160,128,14068,730,4
3504,1131,132,14068,702,4
3505,1195,141,14070,776,4
3506,1186,132,14072,760,4
3507,1220,128,14072,808,4
3508,1204,126,14074,805,5
3509,1142,130,14074,767,7
3510,1155,131,14075,727,4
3511,1162,128,14075,746,4
3512,1124,129,14075,712,4
3513,1150,126,14078,726,4
3514,1129,126,14079,704,4
3515,1147,123,14080,718,4
3516,1154,124,14081,724,4
3517,1146,128,14082,734,5
3518,1169,129,14083,783,6
3519,1148,129,14084,721,4
3520,1204,127,14086,788,4
3521,1213,130,14087,796,4
3522,1163,124,14088,743,4
3523,1146,124,14089,733,4
3524,1071,126,14089,676,5
3525,1059,126,14089,660,6
3526,1139,146,14089,711,4
3527,1170,124,14089,789,6
3528,1158,130,14090,726,4
3529,1187,134,14092,759,4
3530,1084,132,14092,685,6
3531,1105,131,14094,700,6
3532,1194,131,14096,764,4
3533,1200,132,14096,757,4
3534,1162,126,14097,740,5
3535,1125,137,14097,719,5
3536,1146,125,14098,777,6
3537,1150,136,14099,725,4
3538,1192,133,14101,778,4
3539,1163,130,14101,753,4
3540,1176,122,14102,762,4
3541,1139,131,14104,723,4
3542,1166,123,14106,779,5
3543,1130,130,14107,702,5
3544,1150,129,14110,714,4
3545,1119,132,14111,691,4
3546,1192,129,14111,775,4
3547,1177,132,14112,769,4
3548,1178,136,14113,744,4
3549,1135,134,14114,705,5
3550,1120,128,14116,734,6
3551,1104,138,14120,704,6
3552,1144,133,14121,744,5
3553,1142,132,14124,732,4
3554,1178,129,14124,781,4
3555,1153,121,14126,741,4
3556,1151,124,14128,732,4
3557,1165,124,14128,765,5
3558,1184,112,14128,795,5
3559,1127,121,14129,727,4
3560,1161,124,14129,776,5
3561,1160,131,14130,745,4
3562,1192,123,14135,767,4
3563,1216,120,14136,799,4
3564,1175,122,14139,748,4
3565,1151,123,14141,709,4
3566,1136,126,14141,695,4
3567,1176,122,14143,738,4
3568,1187,117,14144,770,5
3569,1183,121,14146,764,4
3570,1206,133,14148,784,4
3571,1173,140,14151,752,4
3572,1182,137,14152,772,4
3573,1145,141,14153,726,4
3574,1134,130,14154,720,4
3575,1200,123,14155,787,4
3576,1149,128,14158,761,5
3577,1181,123,14161,771,4
3578,1163,124,14163,741,5
3579,1164,126,14165,760,4
3580,1196,130,14165,782,4
3581,1161,131,14166,733,4
3582,1137,133,14166,711,4
3583,1156,133,14166,729,4
3584,1159,141,14168,734,4
3585,1151,138,14170,723,4
3586,1161,136,14172,734,4
3587,1138,143,14174,723,5
3588,1136,132,14176,705,4
3589,1138,123,14177,731,5
3590,1196,124,14177,790,4
3591,1181,123,14180,764,4
3592,1195,124,14181,786,4
3593,1175,131,14182,785,5
3594,1167,133,14184,745,4
3595,1125,132,14186,708,4
3596,1169,130,14187,770,5
3597,1161,125,14188,751,4
3598,1115,132,14192,715,5
3599,1112,134,14192,718,5
3600,1160,143,14194,753,5
3601,1132,141,14195,706,4
3602,1137,135,14196,708,4
3603,1155,127,14197,738,5
3604,1177,117,14198,764,4
3605,1125,117,14199,720,5
3606,1151,118,14199,774,5
3607,1157,120,14199,748,4
3608,1179,119,14202,776,4
3609,1131,131,14205,717,4
3610,1129,130,14206,717,5
3611,1097,134,14208,683,5
3612,1128,129,14208,710,4
3613,1156,140,14209,726,4
3614,1180,136,14209,768,4
3615,1159,131,14210,733,4
3616,1166,120,14210,745,4
3617,1134,127,14211,712,4
3618,1172,129,14212,747,4
3619,1145,120,14212,745,6
3620,1154,127,14214,729,4
3621,1176,123,14215,743,4
3622,1150,125,14217,712,4
3623,1107,125,14222,679,4
3624,1115,137,14225,700,4
3625,1165,134,14225,745,4
3626,1193,125,14226,789,5
3627,1126,133,14227,724,5
3628,1135,132,14228,732,5
3629,1169,134,14231,739,4
3630,1171,127,14232,748,4
3631,1101,123,14233,699,5
3632,1198,135,14233,804,5
3633,1180,130,14236,782,5
3634,1184,128,14236,775,4
3635,1169,125,14237,767,4
3636,1125,124,14240,732,5
3637,1114,120,14242,690,4
3638,1202,125,14244,775,4
3639,1148,128,14244,725,4
3640,1154,119,14244,730,4
3641,1167,125,14245,731,4
3642,1144,131,14246,706,4
3643,1154,125,14247,742,5
3644,1141,131,14250,732,4
3645,1191,130,14251,776,4
3646,1174,130,14252,772,4
3647,1139,129,14253,750,5
3648,1154,124,14253,727,4
3649,1156,124,14253,744,4
3650,1118,130,14255,690,4
3651,1131,124,14256,708,4
3652,1157,131,14256,733,4
3653,1178,124,14256,760,4
3654,1182,131,14258,781,4
3655,1203,118,14259,789,4
3656,1158,125,14261,737,4
3657,1189,126,14262,768,4
3658,1204,126,14263,795,4
3659,1175,130,14264,748,4
3660,1109,121,14267,691,4
3661,1114,131,14267,715,4
3662,1179,126,14269,762,4
3663,1141,131,14271,751,5
3664,1125,124,14271,723,5
3665,1130,121,14271,721,4
3666,1188,124,14274,777,4
3667,1205,130,14274,772,4
3668,1171,135,14275,755,4
3669,1138,128,14276,715,4
3670,1173,133,14279,768,5
3671,1128,132,14280,712,5
3672,1162,127,14280,735,5
3673,1125,125,14283,713,4
3674,1109,129,14283,697,4
3675,1159,112,14283,772,5
3676,1200,125,14285,796,4
3677,1196,122,14287,770,4
3678,1186,122,14288,773,4
3679,1209,116,14291,808,4
3680,1125,123,14293,713,4
3681,1100,129,14295,663,4
3682,1144,131,14296,719,4
3683,1150,138,14299,721,4
3684,1176,134,14299,754,4
3685,1174,133,14299,750,4
3686,1207,125,14299,785,5
3687,1182,132,14301,762,4
3688,1190,129,14301,776,4
3689,1195,129,14305,769,4
3690,1140,129,14305,720,4
3691,1124,131,14305,735,6
3692,1119,136,14306,692,4
3693,1127,137,14306,711,4
3694,1171,126,14307,756,4
3695,1203,128,14308,813,4
3696,1171,131,14308,759,4
3697,1166,136,14308,760,5
3698,1209,126,14308,809,4
3699,1157,128,14309,757,4
3700,1167,126,14309,740,4
3701,1176,139,14310,765,5
3702,1181,134,14315,760,4
3703,1202,133,14316,804,4
3704,1166,124,14317,748,4
3705,1212,127,14318,801,5
3706,1207,135,14321,774,4
3707,1173,137,14323,766,5
3708,1208,133,14324,780,4
3709,1173,127,14325,746,4
3710,1168,123,14326,739,4
3711,1145,128,14328,734,5
3712,1151,128,14330,735,4
3713,1136,123,14330,724,4
3714,1150,142,14331,734,4
3715,1188,127,14332,792,4
3716,1134,135,14332,716,4
3717,1181,132,14334,763,4
3718,1216,122,14334,818,4
3719,1201,123,14335,771,4
3720,1157,121,14335,724,4
3721,1133,118,14336,710,5
3722,1108,125,14337,672,4
3723,1145,127,14337,717,4
3724,1135,132,14337,691,4
3725,1145,136,14338,707,4
3726,1099,143,14338,658,4
3727,1106,133,14338,691,6
3728,1166,128,14338,747,4
3729,1130,123,14339,715,4
3730,1139,123,14339,731,5
3731,1188,127,14341,769,4
3732,1114,122,14341,679,4
3733,1128,133,14342,697,5
3734,1148,126,14344,744,5
3735,1187,125,14345,769,4
3736,1134,131,14348,714,4
3737,1123,126,14348,723,6
3738,1112,132,14348,702,5
3739,1179,126,14350,762,4
3740,1134,132,14353,720,5
3741,1163,124,14354,734,4
3742,1135,132,14355,704,4
3743,1201,129,14356,791,4
3744,1127,133,14356,710,4
3745,1155,129,14357,715,4
3746,1122,124,14358,709,4
3747,1180,127,14358,781,4
3748,1180,135,14360,750,4
3749,1158,126,14362,734,4
3750,1161,119,14362,747,4
3751,1154,123,14364,760,5
3752,1181,119,14365,781,5
3753,1115,124,14366,699,4
3754,1150,130,14366,718,4
3755,1194,131,14367,782,4
3756,1195,120,14368,798,4
3757,1188,126,14369,781,4
3758,1174,122,14369,752,4
3759,1160,130,14372,765,5
3760,1151,136,14372,735,5
3761,1159,131,14373,746,4
3762,1189,130,14374,784,4
3763,1116,134,14374,708,4
3764,1138,126,14374,719,4
3765,1110,130,14377,702,5
3766,1136,127,14378,722,4
3767,1162,128,14379,754,4
3768,1184,133,14379,794,5
3769,1184,129,14380,761,4
3770,1142,132,14381,724,4
3771,1140,128,14383,725,4
3772,1194,119,14383,804,5
3773,1176,130,14385,759,4
3774,1207,126,14386,808,4
3775,1200,131,14386,801,4
3776,1178,132,14389,767,4
3777,1167,132,14390,752,4
3778,1184,138,14391,760,4
3779,1219,131,14392,807,4
3780,1187,122,14392,780,4
3781,1250,128,14394,859,5
3782,1192,125,14396,780,4
3783,1187,129,14396,771,4
3784,1155,124,14397,758,6
3785,1132,130,14399,695,4
3786,1137,130,14399,721,4
3787,1121,128,14400,728,6
3788,1157,129,14401,716,4
3789,1161,122,14401,742,4
3790,1156,120,14402,740,4
3791,1203,121,14403,778,4
3792,1176,124,14404,765,4
3793,1158,128,14404,761,5
3794,1181,125,14405,773,4
3795,1189,125,14407,796,5
3796,1159,118,14409,738,4
3797,1243,119,14411,833,4
3798,1193,122,14412,783,4
3799,1214,125,14413,806,4
3800,1140,119,14415,731,5
3801,1159,128,14418,746,4
3802,1161,142,14418,736,4
3803,1113,137,14422,697,6
3804,1153,125,14422,727,4
3805,1178,131,14424,757,4
3806,1184,138,14424,773,4
3807,1145,121,14424,748,6
3808,1196,126,14424,765,4
3809,1189,123,14426,768,4
3810,1197,133,14428,776,4
3811,1207,135,14430,775,4
3812,1173,127,14431,742,4
3813,1173,135,14433,740,4
3814,1169,126,14433,724,4
3815,1110,133,14436,682,4
3816,1164,128,14438,725,4
3817,1157,133,14438,735,4
3818,1139,122,14438,727,4
3819,1141,128,14439,723,4
3820,1154,122,14440,740,4
3821,1155,127,14440,740,4
3822,1186,136,14442,760,4
3823,1192,137,14443,759,4
3824,1190,134,14444,762,4
3825,1155,140,14445,735,4
3826,1149,135,14445,732,4
3827,1137,133,14447,723,4
3828,1142,131,14448,735,5
3829,1153,129,14449,771,6
3830,1099,121,14451,673,4
3831,1174,115,14451,769,4
3832,1189,121,14451,780,4
3833,1174,130,14453,765,4
3834,1186,131,14454,761,4
3835,1223,124,14455,800,4
3836,1208,128,14456,790,4
3837,1190,121,14459,771,4
3838,1181,122,14460,773,4
3839,1173,131,14460,767,4
3840,1175,119,14460,771,4
3841,1119,124,14460,736,5
3842,1162,134,14461,730,4
3843,1117,133,14461,679,4
3844,1151,135,14463,731,4
3845,1187,128,14464,782,4
3846,1224,121,14465,811,4
3847,1152,126,14466,716,4
3848,1201,130,14468,764,4
3849,1125,130,14469,705,5
3850,1159,128,14471,718,4
3851,1126,135,14471,709,4
3852,1121,129,14473,724,5
3853,1209,130,14476,793,4
3854,1195,122,14477,778,4
3855,1169,131,14478,737,4
3856,1159,123,14479,734,4
3857,1140,121,14479,704,4
3858,1141,130,14479,719,4
3859,1120,127,14480,718,5
3860,1174,135,14482,773,4
3861,1142,135,14483,725,4
3862,1127,123,14484,706,5
3863,1152,129,14484,744,4
3864,1147,120,14485,738,4
3865,1168,127,14486,751,4
3866,1127,121,14489,715,5
3867,1140,123,14490,714,4
3868,1145,126,14490,706,4
3869,1156,126,14490,721,4
3870,1211,137,14491,802,4
3871,1145,128,14492,727,5
3872,1141,131,14493,713,4
3873,1178,134,14493,761,4
3874,1154,128,14494,737,5
3875,1158,128,14495,728,4
3876,1160,125,14495,722,4
3877,1139,112,14496,730,5
3878,1144,140,14498,718,4
3879,1134,127,14500,707,4
3880,1141,128,14501,727,5
3881,1180,129,14501,767,5
3882,1123,134,14503,696,4
3883,1132,125,14505,738,5
3884,1131,127,14506,738,6
3885,1165,126,14508,771,5
